100.0,
90.2439024390244,
90.26086956521739,
90.27777777777779,
90.29462738301561,
90.3114186851211,
90.32815198618307,
90.3448275862069,
90.36144578313254,
90.37800687285224,
90.39451114922812,
90.41095890410958,
90.42735042735043,
90.44368600682594,
90.45996592844975,
90.47619047619048,
90.49235993208828,
90.5084745762712,
90.52453468697124,
90.54054054054053,
90.55649241146712,
90.57239057239057,
90.4201680672269,
90.26845637583892,
90.28475711892797,
90.3010033444816,
90.31719532554257,
90.33333333333333,
90.34941763727122,
90.36544850498339,
90.38142620232172,
90.39735099337747,
90.41322314049587,
90.42904290429043,
90.44481054365733,
90.46052631578947,
90.47619047619048,
90.49180327868852,
90.34369885433715,
90.19607843137256,
90.21207177814028,
90.06514657980456,
90.08130081300813,
90.09740259740259,
90.11345218800648,
90.1294498381877,
90.14539579967689,
90.16129032258064,
90.17713365539453,
90.19292604501608,
90.20866773675762,
90.06410256410257,
90.08,
90.09584664536742,
90.1116427432217,
90.12738853503186,
89.98410174880763,
90.0,
90.01584786053883,
90.03164556962025,
90.04739336492891,
90.06309148264984,
90.07874015748033,
90.09433962264151,
90.10989010989012,
90.12539184952978,
90.14084507042254,
90.15625,
90.17160686427457,
90.18691588785047,
90.20217729393468,
90.21739130434783,
90.23255813953487,
90.24767801857585,
90.26275115919628,
90.27777777777779,
90.29275808936826,
90.3076923076923,
90.1689708141321,
90.1840490797546,
90.1990811638591,
90.21406727828746,
90.22900763358778,
90.2439024390244,
90.25875190258752,
90.27355623100304,
90.28831562974203,
90.30303030303031,
90.3177004538578,
90.33232628398792,
90.34690799396682,
90.36144578313254,
90.37593984962406,
90.39039039039038,
90.4047976011994,
90.41916167664671,
90.43348281016442,
90.44776119402985,
90.46199701937407,
90.47619047619048,
90.49034175334324,
90.50445103857567,
90.51851851851852,
90.53254437869822,
90.54652880354506,
90.56047197640117,
90.57437407952872,
90.58823529411765,
90.60205580029368,
90.6158357771261,
90.62957540263542,
90.64327485380117,
90.65693430656935,
90.67055393586006,
90.53857350800583,
90.55232558139535,
90.56603773584906,
90.57971014492753,
90.44862518089725,
90.46242774566474,
90.47619047619048,
90.48991354466858,
90.50359712230215,
90.51724137931035,
90.53084648493544,
90.54441260744986,
90.55793991416309,
90.57142857142857,
90.5848787446505,
90.5982905982906,
90.61166429587483,
90.625,
90.63829787234042,
90.6515580736544,
90.66478076379066,
90.67796610169492,
90.69111424541609,
90.56338028169014,
90.57665260196906,
90.58988764044943,
90.6030855539972,
90.61624649859944,
90.62937062937063,
90.64245810055866,
90.65550906555092,
90.66852367688021,
90.68150208623088,
90.69444444444444,
90.70735090152566,
90.7202216066482,
90.73305670816045,
90.74585635359117,
90.75862068965517,
90.77134986225896,
90.78404401650619,
90.7967032967033,
90.80932784636488,
90.82191780821918,
90.8344733242134,
90.84699453551912,
90.85948158253751,
90.87193460490464,
90.88435374149661,
90.89673913043478,
90.9090909090909,
90.92140921409214,
90.93369418132612,
90.94594594594595,
90.95816464237517,
90.97035040431267,
90.98250336473755,
90.99462365591397,
91.00671140939596,
91.01876675603218,
91.03078982597054,
91.0427807486631,
91.0547396528705,
91.06666666666666,
91.07856191744341,
91.0904255319149,
91.10225763612218,
91.11405835543766,
91.12582781456953,
91.13756613756614,
91.14927344782035,
91.16094986807389,
91.17259552042161,
91.1842105263158,
91.19579500657031,
91.20734908136482,
91.21887287024902,
91.2303664921466,
91.24183006535948,
91.25326370757179,
91.13428943937419,
91.14583333333334,
91.15734720416124,
91.16883116883116,
91.18028534370947,
91.19170984455958,
91.20310478654594,
91.08527131782945,
91.09677419354838,
91.1082474226804,
90.990990990991,
91.00257069408741,
91.01412066752246,
91.02564102564102,
91.0371318822023,
91.04859335038363,
91.06002554278416,
91.07142857142857,
91.0828025477707,
90.96692111959288,
90.97839898348158,
90.98984771573603,
91.00126742712294,
91.01265822784809,
91.02402022756006,
91.03535353535354,
91.04665825977301,
91.05793450881612,
91.06918238993711,
91.08040201005025,
91.09159347553324,
91.10275689223057,
91.11389236545682,
91.125,
91.13607990012484,
91.14713216957607,
91.15815691158157,
91.16915422885572,
91.18012422360249,
91.1910669975186,
91.20198265179678,
91.21287128712872,
91.22373300370829,
91.23456790123457,
91.12207151664612,
91.13300492610837,
91.14391143911439,
91.15479115479116,
91.04294478527606,
91.05392156862744,
91.06487148102815,
91.0757946210269,
91.08669108669109,
91.09756097560975,
91.10840438489647,
91.11922141119221,
91.13001215066828,
91.14077669902912,
91.15151515151516,
91.16222760290556,
91.17291414752115,
91.18357487922705,
91.19420989143546,
91.20481927710843,
91.21540312876053,
91.22596153846155,
91.23649459783914,
91.24700239808153,
91.25748502994013,
91.14832535885168,
91.15890083632019,
91.16945107398568,
91.17997616209773,
91.19047619047619,
91.20095124851368,
91.09263657957246,
90.98457888493475,
90.99526066350711,
91.00591715976331,
91.01654846335697,
91.02715466351829,
90.91981132075472,
90.93050647820967,
90.94117647058823,
90.951821386604,
90.96244131455398,
90.97303634232122,
90.98360655737704,
90.99415204678363,
91.00467289719626,
90.89848308051342,
90.9090909090909,
90.91967403958091,
90.93023255813954,
90.94076655052264,
90.83526682134571,
90.84588644264194,
90.85648148148148,
90.86705202312139,
90.87759815242494,
90.8881199538639,
90.89861751152074,
90.9090909090909,
90.91954022988506,
90.92996555683122,
90.94036697247707,
90.95074455899199,
90.96109839816934,
90.97142857142858,
90.98173515981736,
90.99201824401368,
91.00227790432803,
91.01251422070534,
91.02272727272728,
91.03291713961409,
90.9297052154195,
90.93997734994338,
90.9502262443439,
90.84745762711864,
90.85778781038375,
90.86809470124012,
90.87837837837837,
90.88863892013498,
90.89887640449437,
90.9090909090909,
90.91928251121077,
90.92945128779395,
90.93959731543623,
90.94972067039106,
90.95982142857143,
90.85841694537346,
90.8685968819599,
90.87875417130145,
90.88888888888889,
90.89900110987791,
90.9090909090909,
90.91915836101883,
90.929203539823,
90.93922651933701,
90.94922737306842,
90.95920617420066,
90.96916299559471,
90.97909790979098,
90.98901098901099,
90.99890230515916,
91.00877192982456,
90.9090909090909,
90.91903719912473,
90.92896174863388,
90.93886462882097,
90.94874591057798,
90.95860566448802,
90.96844396082699,
90.97826086956522,
90.87947882736157,
90.88937093275487,
90.89924160346695,
90.9090909090909,
90.91891891891892,
90.92872570194385,
90.93851132686083,
90.94827586206897,
90.95801937567278,
90.96774193548387,
90.97744360902256,
90.98712446351931,
90.9967845659164,
91.00642398286938,
91.01604278074866,
91.02564102564102,
91.03521878335113,
91.04477611940298,
91.05431309904152,
91.06382978723404,
91.07332624867162,
91.0828025477707,
91.09225874867445,
91.10169491525424,
91.11111111111111,
91.12050739957716,
91.129883843717,
91.13924050632912,
91.14857744994731,
91.15789473684211,
91.16719242902208,
91.17647058823529,
91.18572927597062,
91.19496855345912,
91.2041884816754,
91.21338912133892,
91.22257053291536,
91.23173277661796,
91.24087591240875,
91.25,
91.25910509885536,
91.26819126819127,
91.27725856697819,
91.28630705394191,
91.29533678756476,
91.30434782608695,
91.31334022750775,
91.32231404958677,
91.22807017543859,
91.23711340206185,
91.24613800205972,
91.2551440329218,
91.26413155190134,
91.27310061601642,
91.28205128205128,
91.29098360655738,
91.19754350051177,
91.20654396728017,
91.21552604698671,
91.22448979591836,
91.23343527013252,
91.24236252545825,
91.25127161749745,
91.26016260162602,
91.26903553299492,
91.27789046653145,
91.28672745694021,
91.19433198380567,
91.20323559150657,
91.21212121212122,
91.2209889001009,
91.22983870967742,
91.23867069486404,
91.14688128772636,
91.15577889447236,
91.16465863453816,
91.17352056168505,
91.18236472945893,
91.1911911911912,
91.10000000000001,
91.10889110889111,
91.11776447105788,
91.12662013958126,
91.13545816733067,
91.14427860696517,
91.1530815109344,
91.06256206554121,
91.07142857142857,
91.0802775024777,
91.0891089108911,
91.0979228486647,
91.10671936758892,
91.11549851924975,
91.12426035502959,
91.13300492610837,
91.14173228346458,
91.1504424778761,
91.15913555992141,
91.16781157998037,
91.17647058823529,
91.1851126346719,
91.19373776908023,
91.20234604105572,
91.2109375,
91.21951219512195,
91.22807017543859,
91.13924050632912,
91.05058365758755,
91.05928085519922,
91.06796116504854,
91.07662463627545,
90.98837209302324,
90.9970958373669,
91.00580270793037,
91.01449275362319,
90.92664092664093,
90.93539054966249,
90.84778420038536,
90.85659287776708,
90.86538461538461,
90.87415946205572,
90.88291746641075,
90.89165867689357,
90.90038314176245,
90.9090909090909,
90.91778202676865,
90.9264565425024,
90.93511450381679,
90.94375595805529,
90.95238095238095,
90.96098953377737,
90.96958174904944,
90.97815764482431,
90.98671726755218,
90.99526066350711,
91.00378787878788,
91.01229895931883,
91.02079395085066,
91.0292728989613,
91.0377358490566,
91.04618284637135,
91.05461393596987,
91.06302916274694,
91.07142857142857,
91.07981220657277,
91.08818011257036,
91.09653233364574,
91.10486891385767,
91.11318989710009,
91.1214953271028,
91.12978524743231,
91.13805970149254,
91.14631873252563,
91.15456238361266,
91.16279069767442,
91.17100371747212,
91.17920148560817,
91.1873840445269,
91.19555143651529,
91.20370370370371,
91.2118408880666,
91.21996303142329,
91.22807017543859,
91.23616236162361,
91.24423963133641,
91.25230202578268,
91.26034958601656,
91.26838235294117,
91.27640036730946,
91.28440366972477,
91.29239230064161,
91.30036630036629,
91.30832570905764,
91.31627056672761,
91.32420091324201,
91.33211678832117,
91.34001823154057,
91.34790528233151,
91.3557779799818,
91.36363636363637,
91.3714804722979,
91.37931034482759,
91.38712601994561,
91.39492753623189,
91.4027149321267,
91.32007233273056,
91.32791327913279,
91.33574007220217,
91.34355275022543,
91.35135135135135,
91.35913591359136,
91.27697841726618,
91.2848158131177,
91.29263913824057,
91.30044843049328,
91.30824372759857,
91.31602506714414,
91.32379248658319,
91.33154602323503,
91.33928571428571,
91.34701159678859,
91.35472370766489,
91.36242208370436,
91.37010676156584,
91.37777777777778,
91.3854351687389,
91.39307897071872,
91.40070921985816,
91.31975199291408,
91.32743362831859,
91.33510167992927,
91.34275618374559,
91.3503971756399,
91.35802469135803,
91.27753303964758,
91.28521126760563,
91.2928759894459,
91.30052724077329,
91.3081650570676,
91.3157894736842,
91.32340052585451,
91.33099824868651,
91.33858267716536,
91.34615384615384,
91.353711790393,
91.36125654450262,
91.3687881429817,
91.37630662020906,
91.38381201044386,
91.39130434782608,
91.39878366637706,
91.40625,
91.41370338248048,
91.421143847487,
91.42857142857143,
91.43598615916954,
91.44338807260155,
91.45077720207254,
91.458153580673,
91.46551724137932,
91.47286821705426,
91.48020654044751,
91.48753224419605,
91.49484536082474,
91.50214592274678,
91.50943396226415,
91.51670951156812,
91.52397260273972,
91.53122326775022,
91.45299145299145,
91.46029035012809,
91.46757679180887,
91.47485080988918,
91.48211243611584,
91.48936170212765,
91.49659863945578,
91.50382327952421,
91.51103565365025,
91.51823579304495,
91.52542372881356,
91.53259949195596,
91.53976311336717,
91.54691462383771,
91.4695945945946,
91.47679324894514,
91.48397976391232,
91.49115417017691,
91.4983164983165,
91.50546677880573,
91.5126050420168,
91.51973131821998,
91.5268456375839,
91.53394803017602,
91.54103852596315,
91.54811715481172,
91.5551839464883,
91.56223893065997,
91.56928213689483,
91.57631359466222,
91.58333333333334,
91.59034138218152,
91.5973377703827,
91.6043225270158,
91.61129568106313,
91.53526970954357,
91.54228855721394,
91.54929577464789,
91.55629139072848,
91.56327543424318,
91.5702479338843,
91.57720891824937,
91.58415841584159,
91.59109645507007,
91.59802306425041,
91.60493827160494,
91.61184210526315,
91.53656532456861,
91.54351395730707,
91.5504511894996,
91.55737704918033,
91.56429156429157,
91.57119476268413,
91.57808667211775,
91.58496732026144,
91.59183673469387,
91.59869494290375,
91.60554197229014,
91.61237785016286,
91.61920260374288,
91.6260162601626,
91.6328188464663,
91.6396103896104,
91.6463909164639,
91.65316045380875,
91.65991902834007,
91.66666666666666,
91.67340339531124,
91.68012924071083,
91.68684422921712,
91.69354838709678,
91.70024174053182,
91.70692431561996,
91.7135961383749,
91.72025723472669,
91.72690763052209,
91.73354735152488,
91.7401764234162,
91.74679487179486,
91.75340272217774,
91.75999999999999,
91.7665867306155,
91.77316293929712,
91.77972865123704,
91.78628389154704,
91.79282868525897,
91.79936305732484,
91.80588703261733,
91.81240063593005,
91.81890389197777,
91.82539682539682,
91.83187946074544,
91.83835182250397,
91.84481393507522,
91.85126582278481,
91.85770750988142,
91.86413902053712,
91.87056037884767,
91.8769716088328,
91.88337273443656,
91.88976377952756,
91.89614476789929,
91.90251572327044,
91.90887666928515,
91.91522762951334,
91.92156862745098,
91.92789968652038,
91.93422083007047,
91.94053208137714,
91.94683346364347,
91.953125,
91.95940671350508,
91.96567862714508,
91.97194076383475,
91.97819314641744,
91.98443579766537,
91.99066874027993,
91.99689199689199,
92.0031055900621,
92.00930954228083,
92.01550387596899,
92.02168861347792,
91.95046439628483,
91.95668986852282,
91.9629057187017,
91.96911196911198,
91.9753086419753,
91.98149575944487,
91.98767334360555,
91.99384141647421,
92.0,
92.00614911606456,
92.01228878648233,
92.01841903300077,
92.02453987730061,
91.95402298850574,
91.96018376722817,
91.96633511859218,
91.97247706422019,
91.9022154316272,
91.90839694656489,
91.91456903127384,
91.92073170731707,
91.92688499619193,
91.93302891933028,
91.93916349809886,
91.94528875379939,
91.95140470766894,
91.95751138088012,
91.96360879454132,
91.96969696969697,
91.97577592732779,
91.98184568835099,
91.98790627362055,
91.99395770392749,
92.0,
91.93061840120663,
91.93669932177845,
91.94277108433735,
91.94883370955606,
91.95488721804512,
91.96093163035312,
91.96696696696696,
91.97299324831208,
91.97901049475263,
91.98501872659176,
91.99101796407186,
91.92221391174272,
91.92825112107623,
91.85959671396564,
91.86567164179105,
91.8717375093214,
91.87779433681072,
91.88384214445271,
91.81547619047619,
91.82156133828995,
91.82763744427935,
91.83370452858203,
91.83976261127597,
91.84581171237954,
91.85185185185185,
91.85788304959289,
91.86390532544378,
91.869918699187,
91.87592319054653,
91.80811808118081,
91.8141592920354,
91.8201915991157,
91.8262150220913,
91.83222958057395,
91.83823529411764,
91.84423218221896,
91.85022026431719,
91.85619955979458,
91.86217008797654,
91.86813186813187,
91.8740849194729,
91.88002926115581,
91.8859649122807,
91.8918918918919,
91.89781021897811,
91.83078045222466,
91.83673469387756,
91.84268026219956,
91.84861717612809,
91.85454545454546,
91.86046511627907,
91.86637618010167,
91.79970972423803,
91.80565627266135,
91.73913043478261,
91.74511223750905,
91.75108538350217,
91.75704989154013,
91.76300578034682,
91.76895306859207,
91.77489177489177,
91.78082191780823,
91.78674351585015,
91.792656587473,
91.79856115107914,
91.80445722501798,
91.8103448275862,
91.816223977028,
91.82209469153516,
91.82795698924731,
91.83381088825216,
91.83965640658555,
91.84549356223177,
91.85132237312365,
91.85714285714286,
91.86295503211991,
91.86875891583452,
91.87455452601569,
91.88034188034187,
91.81494661921708,
91.8207681365576,
91.82658137882018,
91.83238636363636,
91.83818310858764,
91.84397163120568,
91.84975194897235,
91.85552407932012,
91.861288039632,
91.86704384724187,
91.87279151943463,
91.87853107344633,
91.88426252646437,
91.88998589562765,
91.89570119802679,
91.90140845070422,
91.90710767065447,
91.91279887482419,
91.91848208011244,
91.92415730337079,
91.9298245614035,
91.93548387096774,
91.94113524877365,
91.94677871148458,
91.95241427571729,
91.95804195804196,
91.96366177498253,
91.96927374301676,
91.97487787857641,
91.98047419804742,
91.98606271777004,
91.991643454039,
91.9972164231037,
92.00278164116828,
92.00833912439194,
92.01388888888889,
92.01943095072866,
91.95561719833564,
91.96119196119196,
91.96675900277008,
91.97231833910034,
91.97786998616874,
91.98341395991707,
91.9889502762431,
91.99447895100069,
92.0,
92.00551343900759,
92.01101928374655,
92.01651754989678,
92.02200825309491,
92.02749140893471,
92.03296703296702,
92.03843514070007,
92.04389574759945,
92.04934886908842,
92.05479452054794,
92.06023271731691,
92.0656634746922,
92.07108680792892,
92.07650273224044,
92.08191126279863,
92.08731241473397,
92.09270620313565,
92.09809264305177,
92.10347174948946,
92.10884353741497,
92.11420802175391,
92.11956521739131,
92.05702647657841,
92.06241519674356,
92.0677966101695,
92.07317073170732,
92.0785375761679,
92.08389715832206,
92.0892494929006,
92.0945945945946,
92.09993247805536,
92.10526315789474,
92.1105866486851,
92.11590296495957,
92.12121212121212,
92.12651413189771,
92.13180901143242,
92.06989247311827,
92.0752182672935,
92.08053691275168,
92.0858484238766,
92.0911528150134,
92.09645010046886,
92.10174029451139,
92.10702341137123,
92.11229946524064,
92.11756847027388,
92.12283044058745,
92.12808539026017,
92.13333333333334,
92.1385742838108,
92.14380825565912,
92.14903526280771,
92.15425531914893,
92.15946843853821,
92.16467463479415,
92.16987392169874,
92.17506631299734,
92.18025182239894,
92.18543046357615,
92.19060225016545,
92.12962962962963,
92.13483146067416,
92.14002642007925,
92.14521452145215,
92.15039577836411,
92.1555702043507,
92.16073781291173,
92.16589861751152,
92.17105263157895,
92.17619986850755,
92.18134034165571,
92.18647406434668,
92.19160104986877,
92.1967213114754,
92.20183486238533,
92.20694171578258,
92.21204188481676,
92.217135382603,
92.15686274509804,
92.16198563030699,
92.16710182767625,
92.17221135029354,
92.17731421121252,
92.18241042345277,
92.1875,
92.19258295380611,
92.19765929778933,
92.20272904483431,
92.20779220779221,
92.21284879948087,
92.21789883268482,
92.22294232015554,
92.16321243523316,
92.16828478964402,
92.17335058214748,
92.17840982546865,
92.18346253229974,
92.1885087153002,
92.19354838709677,
92.19858156028369,
92.2036082474227,
92.20862846104313,
92.21364221364222,
92.2186495176849,
92.22365038560412,
92.2286448298009,
92.23363286264443,
92.2386144964721,
92.24358974358975,
92.24855861627162,
92.25352112676056,
92.25847728726806,
92.26342710997443,
92.26837060702874,
92.20945083014048,
92.21442246330568,
92.15561224489795,
92.16061185468452,
92.16560509554141,
92.17059197963081,
92.17557251908397,
92.18054672600127,
92.12198221092758,
92.12698412698413,
92.13197969543148,
92.13696892834496,
